Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.065810918807983	0	11.688084	6.132086	55.0	4.0	11.688084112149532	6.132085683847434	10005	10005
10.90392780303955	1	13.204486	7.3336706	48.0	4.0	13.204485488126648	7.333670564166405	10009	20014
15.403373956680298	2	15.868463	8.667304	81.0	4.0	15.868462757527734	8.667304028738375	10013	30027
19.826031923294067	3	18.419117	8.901259	66.0	5.0	18.419117647058822	8.901259946390622	10020	40047
24.354216814041138	4	20.498978	9.625529	63.0	6.0	20.498977505112475	9.625529437408325	10024	50071
28.82311701774597	5	21.951754	10.532421	89.0	6.0	21.95175438596491	10.532420561629799	10010	60081
33.22366786003113	6	25.29798	11.55453	77.0	8.0	25.2979797979798	11.554530178071088	10018	70099
37.623469829559326	7	27.362398	11.34411	111.0	7.0	27.362397820163487	11.34410998305637	10042	80141
42.101197957992554	8	29.539824	11.319992	67.0	9.0	29.539823008849556	11.319992024630613	10014	90155
46.522403955459595	9	30.910494	11.896728	83.0	9.0	30.910493827160494	11.896726949115616	10015	100170
50.9643030166626	10	32.192924	12.493139	99.0	13.0	32.19292604501608	12.493139524081371	10012	110182
55.47758889198303	11	33.872055	11.638081	80.0	11.0	33.872053872053876	11.638080135899694	10060	120242
59.944116830825806	12	35.35689	13.732291	104.0	11.0	35.35689045936396	13.73229075617135	10006	130248
64.43520092964172	13	37.08487	15.094665	121.0	14.0	37.08487084870849	15.09466414001733	10050	140298
68.85907983779907	14	40.375	13.753317	94.0	16.0	40.375	13.753317048578124	10013	150311
73.32982993125916	15	41.374485	14.173952	107.0	17.0	41.37448559670782	14.173951911913377	10054	160365
77.84146285057068	16	42.75641	14.350186	112.0	17.0	42.756410256410255	14.350186184297307	10005	170370
82.38573598861694	17	46.096775	14.432261	117.0	15.0	46.096774193548384	14.432261566572647	10003	180373
86.88157796859741	18	47.95694	15.72926	111.0	21.0	47.95693779904306	15.729260278234232	10023	190396
91.31024980545044	19	54.576088	20.587423	149.0	24.0	54.57608695652174	20.587424240589296	10042	200438
95.84742999076843	20	61.262196	22.234575	180.0	17.0	61.26219512195122	22.234576129740915	10047	210485
100.26343703269958	21	64.76129	21.642576	148.0	25.0	64.76129032258065	21.642575683269204	10038	220523
104.69241189956665	22	72.41727	23.77227	208.0	35.0	72.41726618705036	23.772270673158705	10066	230589
109.04437899589539	23	82.84297	29.815413	168.0	31.0	82.84297520661157	29.815412361539483	10024	240613
113.42834281921387	24	85.5641	34.81781	254.0	42.0	85.56410256410257	34.81781266672942	10011	250624
117.83150696754456	25	91.55454	29.728954	201.0	49.0	91.55454545454545	29.72895324691108	10071	260695
122.17288899421692	26	100.23	34.446148	209.0	44.0	100.23	34.44614782526487	10023	270718
126.59141397476196	27	101.757576	31.440529	198.0	43.0	101.75757575757575	31.44052936978545	10074	280792
130.9818148612976	28	103.639175	37.77175	225.0	48.0	103.63917525773196	37.77174680964277	10053	290845
135.45022797584534	29	121.166664	39.70781	241.0	56.0	121.16666666666667	39.70781179390672	10178	301023
139.7569010257721	30	126.822784	46.894104	330.0	50.0	126.82278481012658	46.89410626476866	10019	311042
144.06580591201782	31	149.55225	75.07256	372.0	52.0	149.55223880597015	75.0725586492956	10020	321062
148.5474510192871	32	182.90909	70.59598	354.0	56.0	182.9090909090909	70.59597534942903	10060	331122
153.0304980278015	33	206.08	121.28113	590.0	64.0	206.08	121.28113455933698	10304	341426
157.6438479423523	34	253.04878	123.380424	527.0	62.0	253.0487804878049	123.38042522126871	10375	351801
162.17267990112305	35	229.90909	131.5092	626.0	69.0	229.9090909090909	131.50921471029704	10116	361917
166.70287895202637	36	174.96552	115.42066	830.0	63.0	174.9655172413793	115.42066472439897	10148	372065
171.2446789741516	37	167.93333	116.71673	785.0	61.0	167.93333333333334	116.71673211478958	10076	382141
175.79698395729065	38	154.16924	87.470535	494.0	57.0	154.16923076923078	87.4705346837998	10021	392162
180.3673598766327	39	136.17567	61.988308	383.0	54.0	136.17567567567568	61.988307116246176	10077	402239
184.91460299491882	40	138.57535	58.09131	361.0	57.0	138.57534246575344	58.09131163862988	10116	412355
189.57680082321167	41	142.97183	53.24775	342.0	51.0	142.9718309859155	53.24775253631477	10151	422506
194.05703783035278	42	156.95312	73.3441	433.0	53.0	156.953125	73.34410117885675	10045	432551
198.4877908229828	43	145.33333	57.436962	367.0	62.0	145.33333333333334	57.43696397719743	10028	442579
203.14418601989746	44	138.36986	51.748737	328.0	62.0	138.36986301369862	51.7487361633285	10101	452680
207.74723482131958	45	136.51352	54.574333	358.0	59.0	136.51351351351352	54.574333944566476	10102	462782
212.4214699268341	46	132.14285	60.164215	314.0	53.0	132.14285714285714	60.16421559855976	10175	472957
217.02792382240295	47	122.5	61.462116	393.0	48.0	122.5	61.46211404934453	10045	483002
221.76786088943481	48	121.421684	56.74868	425.0	54.0	121.42168674698796	56.74867876641004	10078	493080
226.38100385665894	49	122.65854	40.35157	237.0	50.0	122.65853658536585	40.35157068064393	10058	503138
231.02268981933594	50	127.72152	54.75283	342.0	54.0	127.72151898734177	54.75282472543491	10090	513228
235.6426808834076	51	165.45901	78.84506	500.0	47.0	165.45901639344262	78.84505946672375	10093	523321
240.21076488494873	52	189.54716	91.72756	441.0	63.0	189.54716981132074	91.72756340498992	10046	533367
244.87982392311096	53	263.60526	177.51688	1000.0	98.0	263.60526315789474	177.51686939462286	10017	543384
249.65775895118713	54	321.46875	156.61816	785.0	116.0	321.46875	156.61816313390187	10287	553671
254.32386088371277	55	299.52942	140.85146	832.0	91.0	299.52941176470586	140.85145184870927	10184	563855
259.2275629043579	56	257.7	109.35475	670.0	95.0	257.7	109.35474383857337	10308	574163
264.0117928981781	57	279.47223	110.2914	571.0	118.0	279.47222222222223	110.29140344033848	10061	584224
268.7774658203125	58	338.96667	181.36932	934.0	121.0	338.96666666666664	181.36932547214874	10169	594393
273.74797797203064	59	427.2	229.38022	1000.0	122.0	427.2	229.3802083877334	10680	605073
278.44168400764465	60	455.04544	233.16177	980.0	168.0	455.04545454545456	233.1617614978781	10011	615084
283.30531001091003	61	563.8889	247.47343	1000.0	187.0	563.8888888888889	247.47343042321148	10150	625234
288.28640580177307	62	605.4706	254.0445	1000.0	242.0	605.4705882352941	254.0444883797414	10293	635527
293.2962329387665	63	575.8333	245.9908	1000.0	205.0	575.8333333333334	245.99079702749495	10365	645892
298.4335238933563	64	529.6	187.54237	877.0	239.0	529.6	187.54236854641672	10592	656484
303.3020088672638	65	481.90475	229.0585	1000.0	176.0	481.9047619047619	229.05850879963995	10120	666604
308.32316994667053	66	700.6667	282.79382	1000.0	196.0	700.6666666666666	282.7938393168344	10510	677114
313.07873582839966	67	769.8461	308.26135	1000.0	198.0	769.8461538461538	308.26133921469597	10008	687122
317.8712329864502	68	843.1667	242.56195	1000.0	235.0	843.1666666666666	242.56196230150258	10118	697240
322.95533180236816	69	822.6923	259.65964	1000.0	269.0	822.6923076923077	259.6596543452112	10695	707935
327.8822908401489	70	874.6667	171.10637	1000.0	568.0	874.6666666666666	171.10636717810615	10496	718431
332.64569997787476	71	911.0	152.15721	1000.0	565.0	911.0	152.15721534589866	10021	728452
337.7632918357849	72	973.2727	76.08738	1000.0	734.0	973.2727272727273	76.08737908614245	10706	739158
343.0908238887787	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	11000	750158
348.08839297294617	74	868.25	195.79842	1000.0	356.0	868.25	195.79841887342536	10419	760577
353.33597803115845	75	842.0	244.37015	1000.0	315.0	842.0	244.3701479943269	10946	771523
