Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.169370174407959	0	17.413794	6.6046863	36.0	8.0	17.413793103448278	6.604686117887398	1010	1010
1.8711681365966797	1	20.795918	10.016272	56.0	9.0	20.79591836734694	10.016271642981193	1019	2029
2.4577059745788574	2	27.486486	11.776342	68.0	14.0	27.486486486486488	11.776342803153488	1017	3046
3.031726121902466	3	29.529411	11.596743	53.0	11.0	29.529411764705884	11.596742174668881	1004	4050
3.647691011428833	4	32.15625	14.339869	68.0	11.0	32.15625	14.339868755937063	1029	5079
4.192599058151245	5	46.68182	21.820312	117.0	15.0	46.68181818181818	21.82031239597296	1027	6106
4.754003047943115	6	37.592594	17.53992	81.0	16.0	37.592592592592595	17.539921152023584	1015	7121
5.316909074783325	7	36.42857	18.346718	104.0	14.0	36.42857142857143	18.346717439812675	1020	8141
5.825947999954224	8	50.35	21.957401	94.0	24.0	50.35	21.957401941031186	1007	9148
6.332551956176758	9	44.304348	15.776799	100.0	16.0	44.30434782608695	15.77679854725781	1019	10167
6.860074996948242	10	50.9	16.540556	89.0	31.0	50.9	16.54055621797526	1018	11185
7.428892135620117	11	51.904762	18.92568	105.0	24.0	51.904761904761905	18.925681121050616	1090	12275
7.942065000534058	12	51.25	17.946796	91.0	26.0	51.25	17.946796371497616	1025	13300
8.50025200843811	13	67.066666	24.656214	133.0	29.0	67.06666666666666	24.6562140015228	1006	14306
9.046736001968384	14	55.63158	24.129498	109.0	24.0	55.63157894736842	24.12949827453131	1057	15363
9.628730058670044	15	62.5625	25.077303	109.0	22.0	62.5625	25.077302361896905	1001	16364
10.197214126586914	16	60.117645	22.10638	110.0	34.0	60.11764705882353	22.10638010897513	1022	17386
10.743357181549072	17	60.294117	27.026707	130.0	29.0	60.294117647058826	27.02670728324844	1025	18411
11.320871114730835	18	70.2	31.91071	151.0	42.0	70.2	31.910708756361608	1053	19464
11.83387804031372	19	56.11111	13.539607	83.0	36.0	56.111111111111114	13.539608105640317	1010	20474
12.354050159454346	20	64.0	24.924887	122.0	33.0	64.0	24.924887161229034	1024	21498
12.886275053024292	21	53.36842	13.019057	76.0	31.0	53.36842105263158	13.019056988712595	1014	22512
13.481153964996338	22	62.444443	24.053694	133.0	33.0	62.44444444444444	24.053695078170012	1124	23636
14.064017057418823	23	76.5	30.619205	130.0	29.0	76.5	30.619204991078956	1071	24707
14.622541189193726	24	71.57143	24.99061	124.0	37.0	71.57142857142857	24.99061048163686	1002	25709
15.17296314239502	25	80.76923	26.879086	137.0	51.0	80.76923076923077	26.879084937932536	1050	26759
15.793941974639893	26	89.84615	42.581768	200.0	51.0	89.84615384615384	42.58176958032294	1168	27927
16.36386513710022	27	74.14286	43.641163	200.0	29.0	74.14285714285714	43.64116199653903	1038	28965
16.969271183013916	28	72.21429	26.779999	142.0	45.0	72.21428571428571	26.779999390346124	1011	29976
17.536296129226685	29	84.166664	36.83032	156.0	37.0	84.16666666666667	36.83031661854432	1010	30986
18.127299070358276	30	78.92308	39.135784	178.0	41.0	78.92307692307692	39.135782443380656	1026	32012
18.704970121383667	31	102.9	44.24353	176.0	30.0	102.9	44.24353060052961	1029	33041
19.267953157424927	32	82.15385	30.921354	143.0	39.0	82.15384615384616	30.921354716680717	1068	34109
19.89461898803711	33	100.9	48.156933	200.0	27.0	100.9	48.156930965334574	1009	35118
20.51892399787903	34	124.55556	44.98175	200.0	77.0	124.55555555555556	44.981752130073346	1121	36239
21.06746196746826	35	127.75	49.698467	200.0	55.0	127.75	49.698465771087946	1022	37261
21.640417098999023	36	133.25	45.7377	200.0	53.0	133.25	45.73770326546798	1066	38327
22.20538902282715	37	136.125	41.271774	200.0	57.0	136.125	41.271774555984386	1089	39416
22.832319974899292	38	159.42857	32.684017	200.0	111.0	159.42857142857142	32.684015939893065	1116	40532
23.43215298652649	39	150.71428	60.220345	200.0	32.0	150.71428571428572	60.2203437047512	1055	41587
24.084936141967773	40	166.85715	31.197199	200.0	124.0	166.85714285714286	31.19720029301426	1168	42755
24.72886300086975	41	184.0	32.746502	200.0	111.0	184.0	32.74650108535771	1104	43859
25.3884539604187	42	188.16667	16.85642	200.0	161.0	188.16666666666666	16.856419812311536	1129	44988
26.009591102600098	43	188.0	22.65686	200.0	138.0	188.0	22.65686062395524	1128	46116
26.67262315750122	44	183.5	23.844986	200.0	142.0	183.5	23.84498549660564	1101	47217
27.347633123397827	45	199.66667	0.745356	200.0	198.0	199.66666666666666	0.7453559924999298	1198	48415
27.98188304901123	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	49615
28.664129972457886	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	50815
29.290276050567627	48	194.33333	12.671051	200.0	166.0	194.33333333333334	12.671051872498806	1166	51981
29.853928089141846	49	167.66667	49.1042	200.0	72.0	167.66666666666666	49.104197602875274	1006	52987
30.573652029037476	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	54187
31.23034906387329	51	195.16667	10.807662	200.0	171.0	195.16666666666666	10.807661891248983	1171	55358
31.88881802558899	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	56558
32.527767181396484	53	186.66667	20.997355	200.0	144.0	186.66666666666666	20.997354330698162	1120	57678
33.150567054748535	54	193.5	10.420333	200.0	172.0	193.5	10.420332688227058	1161	58839
33.701481103897095	55	172.66667	29.346586	200.0	127.0	172.66666666666666	29.346587914478615	1036	59875
