Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.7253448963165283	0	34.5137	18.766861	116.0	10.0	34.513698630136986	18.766859562190593	5039	5039
4.693419933319092	1	32.316128	17.059954	104.0	11.0	32.31612903225806	17.059953045622212	5009	10048
6.56085205078125	2	34.743057	22.702713	155.0	10.0	34.74305555555556	22.702712309746953	5003	15051
9.02172303199768	3	40.370968	24.292397	149.0	10.0	40.37096774193548	24.292394847988376	5006	20057
12.054713010787964	4	39.637794	21.637192	137.0	11.0	39.63779527559055	21.637190675687094	5034	25091
14.508137941360474	5	40.346775	23.299955	155.0	13.0	40.346774193548384	23.299953050914457	5003	30094
16.805567026138306	6	48.375	25.411304	133.0	12.0	48.375	25.41130407909047	5031	35125
18.880017042160034	7	45.908257	21.322575	122.0	12.0	45.908256880733944	21.322573335758115	5004	40129
20.992005825042725	8	50.63	25.682545	160.0	14.0	50.63	25.682544655855267	5063	45192
23.014178037643433	9	47.102802	23.118927	121.0	10.0	47.10280373831776	23.118926413096947	5040	50232
25.510114908218384	10	50.69	26.754324	193.0	15.0	50.69	26.75432488402576	5069	55301
28.39930486679077	11	52.103092	26.993122	136.0	15.0	52.103092783505154	26.993120366784588	5054	60355
31.138442993164062	12	60.987804	31.356913	200.0	18.0	60.98780487804878	31.356912297609533	5001	65356
33.63015604019165	13	54.695652	28.665512	143.0	13.0	54.69565217391305	28.665514476925807	5032	70388
35.985337018966675	14	63.575	28.307144	137.0	11.0	63.575	28.307143533037735	5086	75474
38.141260862350464	15	64.448715	29.41901	143.0	20.0	64.44871794871794	29.419009830073914	5027	80501
40.2357120513916	16	70.77465	33.477	200.0	21.0	70.77464788732394	33.47700374593871	5025	85526
42.37224102020264	17	63.544304	34.050518	146.0	14.0	63.54430379746835	34.05051997534328	5020	90546
44.506075859069824	18	64.11392	30.441055	149.0	13.0	64.11392405063292	30.441056279088553	5065	95611
46.92456102371216	19	73.72059	40.379395	200.0	15.0	73.72058823529412	40.379393983534584	5013	100624
49.468894958496094	20	67.689186	37.106102	188.0	14.0	67.6891891891892	37.10610268000861	5009	105633
51.89643096923828	21	75.14706	42.150036	200.0	16.0	75.1470588235294	42.15003478677036	5110	110743
54.30075287818909	22	72.73913	43.458344	200.0	16.0	72.73913043478261	43.45834326391029	5019	115762
56.601470947265625	23	78.47692	42.67592	200.0	15.0	78.47692307692307	42.6759192383742	5101	120863
58.84400200843811	24	76.242424	37.802143	182.0	16.0	76.24242424242425	37.802140634457345	5032	125895
61.08345985412598	25	93.74074	46.67428	200.0	13.0	93.74074074074075	46.674279214488614	5062	130957
63.4010488986969	26	98.78432	45.34284	200.0	21.0	98.7843137254902	45.34283942668484	5038	135995
65.78245091438293	27	99.62745	56.64058	200.0	17.0	99.62745098039215	56.640580195430985	5081	141076
67.966059923172	28	113.795456	51.607162	200.0	26.0	113.79545454545455	51.60716103650669	5007	146083
70.30423092842102	29	123.82927	51.14823	200.0	28.0	123.82926829268293	51.14823146885368	5077	151160
72.57814598083496	30	108.17021	46.028816	200.0	29.0	108.17021276595744	46.028815742729414	5084	156244
74.71065282821655	31	120.64286	54.51248	200.0	32.0	120.64285714285714	54.51248062799644	5067	161311
76.82401204109192	32	110.108696	51.77931	200.0	14.0	110.1086956521739	51.77930939001961	5065	166376
79.09883093833923	33	127.125	49.824787	200.0	32.0	127.125	49.82478675318139	5085	171461
81.58129787445068	34	128.33333	51.59176	200.0	16.0	128.33333333333334	51.59175711011791	5005	176466
83.8421938419342	35	138.86487	46.981403	200.0	35.0	138.86486486486487	46.98140066840837	5138	181604
86.1495008468628	36	146.25714	49.16581	200.0	23.0	146.25714285714287	49.16580859391898	5119	186723
88.25409889221191	37	139.19444	50.43853	200.0	52.0	139.19444444444446	50.4385321425134	5011	191734
90.33279395103455	38	125.875	48.60308	200.0	25.0	125.875	48.60307989212206	5035	196769
92.48183488845825	39	138.8108	41.698944	200.0	26.0	138.8108108108108	41.69894537381649	5136	201905
94.6773738861084	40	126.975	55.274536	200.0	15.0	126.975	55.27453640692068	5079	206984
97.03735589981079	41	126.625	41.158043	200.0	30.0	126.625	41.1580414378527	5065	212049
99.44186902046204	42	128.92308	40.450275	200.0	22.0	128.92307692307693	40.45027629165227	5028	217077
101.7828140258789	43	135.51352	43.633377	200.0	62.0	135.51351351351352	43.63337528780663	5014	222091
104.23059701919556	44	143.94286	50.403484	200.0	24.0	143.94285714285715	50.403482225022536	5038	227129
106.48550701141357	45	143.8	47.269924	200.0	45.0	143.8	47.26992399280662	5033	232162
108.5780508518219	46	146.91429	47.979385	200.0	24.0	146.9142857142857	47.97938332752721	5142	237304
110.73712491989136	47	163.35484	32.171463	200.0	111.0	163.3548387096774	32.17146440167403	5064	242368
112.8542628288269	48	170.96666	33.87672	200.0	84.0	170.96666666666667	33.876720948495326	5129	247497
114.92941904067993	49	165.67741	34.22731	200.0	106.0	165.67741935483872	34.22731138949091	5136	252633
116.97049283981323	50	178.71428	28.735067	200.0	113.0	178.71428571428572	28.73506710680616	5004	257637
119.07768297195435	51	182.82143	24.186853	200.0	106.0	182.82142857142858	24.18685234855111	5119	262756
121.14762496948242	52	174.31035	31.960218	200.0	78.0	174.31034482758622	31.960216054118305	5055	267811
123.3258409500122	53	177.27586	34.779995	200.0	59.0	177.27586206896552	34.779994796577256	5141	272952
125.66764187812805	54	182.21428	35.824333	200.0	80.0	182.21428571428572	35.82433046214855	5102	278054
