Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.5661730766296387	0	15.446154	7.4915967	44.0	4.0	15.446153846153846	7.491596870403469	1004	1004
3.3824589252471924	1	17.033897	8.473221	48.0	5.0	17.033898305084747	8.473220230491114	1005	2009
4.038980960845947	2	17.603449	8.262795	49.0	6.0	17.603448275862068	8.26279500004943	1021	3030
4.749470949172974	3	18.089285	7.8405466	38.0	5.0	18.089285714285715	7.84054659563779	1013	4043
5.397309064865112	4	18.327272	8.646711	48.0	8.0	18.327272727272728	8.646711504075451	1008	5051
6.081104040145874	5	21.040817	10.515216	63.0	8.0	21.040816326530614	10.51521576568532	1031	6082
6.718711853027344	6	22.733334	7.914544	38.0	7.0	22.733333333333334	7.914543574963751	1023	7105
7.33787989616394	7	22.377777	8.401822	43.0	8.0	22.377777777777776	8.401822259721435	1007	8112
8.052135944366455	8	25.7	11.817783	59.0	11.0	25.7	11.817783210061014	1028	9140
8.700890064239502	9	26.526316	10.1170435	56.0	11.0	26.526315789473685	10.117043571968992	1008	10148
9.35009503364563	10	26.333334	11.763336	64.0	13.0	26.333333333333332	11.763335767377738	1027	11175
9.913213014602661	11	26.342106	12.647605	71.0	11.0	26.342105263157894	12.64760496526282	1001	12176
10.574737071990967	12	27.243244	12.259372	54.0	10.0	27.243243243243242	12.259371275720785	1008	13184
11.184124946594238	13	25.475	10.449851	71.0	12.0	25.475	10.449850477399186	1019	14203
11.836410999298096	14	27.864864	8.568208	54.0	14.0	27.864864864864863	8.56820698440954	1031	15234
12.43360185623169	15	25.0	7.187387	43.0	15.0	25.0	7.187387326794476	1025	16259
13.083050012588501	16	31.060606	9.36447	58.0	19.0	31.060606060606062	9.364469905039341	1025	17284
13.77527403831482	17	28.027779	7.787048	45.0	15.0	28.02777777777778	7.787048046850014	1009	18293
14.451734066009521	18	34.333332	15.129075	92.0	19.0	34.333333333333336	15.129074290546956	1030	19323
15.099799871444702	19	28.742857	5.924973	41.0	19.0	28.742857142857144	5.924973090440916	1006	20329
15.757863998413086	20	31.65625	9.521716	55.0	18.0	31.65625	9.521716543643798	1013	21342
16.50611686706543	21	33.566666	10.99904	57.0	17.0	33.56666666666667	10.999040362181097	1007	22349
17.222838878631592	22	34.931034	13.125209	85.0	17.0	34.93103448275862	13.125208791725834	1013	23362
17.888592958450317	23	36.172413	13.214591	70.0	20.0	36.172413793103445	13.214592157828434	1049	24411
18.53043293952942	24	35.103447	9.7108	57.0	20.0	35.10344827586207	9.710800341980436	1018	25429
19.176435947418213	25	32.48387	9.574398	66.0	20.0	32.483870967741936	9.574397876265017	1007	26436
19.833154916763306	26	38.344826	21.150164	142.0	21.0	38.3448275862069	21.15016240594525	1112	27548
20.45826005935669	27	33.387096	10.440854	74.0	19.0	33.38709677419355	10.440854678137685	1035	28583
21.118769884109497	28	34.766666	13.751807	74.0	17.0	34.766666666666666	13.751807961945303	1043	29626
21.80777597427368	29	37.535713	14.683523	80.0	19.0	37.535714285714285	14.683523669301547	1051	30677
22.48396587371826	30	33.966667	7.773816	52.0	23.0	33.96666666666667	7.773816451539245	1019	31696
23.201374053955078	31	34.4	7.8723145	53.0	20.0	34.4	7.872314356866939	1032	32728
23.820312023162842	32	37.925926	10.205031	70.0	25.0	37.925925925925924	10.20503116995231	1024	33752
24.52052402496338	33	35.172413	10.014021	67.0	24.0	35.172413793103445	10.014021086034015	1020	34772
25.12013006210327	34	36.107143	9.28647	57.0	21.0	36.107142857142854	9.286469749488406	1011	35783
25.85513401031494	35	36.57143	10.611411	65.0	14.0	36.57142857142857	10.611410877745076	1024	36807
26.485990047454834	36	35.82143	11.572917	67.0	21.0	35.82142857142857	11.572916570993833	1003	37810
27.04018497467041	37	35.785713	11.409135	61.0	15.0	35.785714285714285	11.409135258508366	1002	38812
27.64541506767273	38	34.6	7.981645	56.0	23.0	34.6	7.98164561144296	1038	39850
28.267229080200195	39	37.51852	9.57377	61.0	20.0	37.51851851851852	9.573769606162418	1013	40863
28.93601703643799	40	44.304348	12.766924	74.0	26.0	44.30434782608695	12.766923236335968	1019	41882
29.60425901412964	41	37.62963	10.6045	64.0	22.0	37.629629629629626	10.604499911893267	1016	42898
30.262136936187744	42	40.36	11.912615	66.0	25.0	40.36	11.912615162087626	1009	43907
30.892258882522583	43	38.296295	12.076346	75.0	20.0	38.2962962962963	12.076346071172647	1034	44941
31.515174865722656	44	39.11111	10.407737	65.0	24.0	39.111111111111114	10.407736913196882	1056	45997
32.16416907310486	45	39.846153	11.756151	79.0	25.0	39.84615384615385	11.756151606359794	1036	47033
32.78480291366577	46	39.53846	10.881285	70.0	23.0	39.53846153846154	10.881285166004306	1028	48061
33.46870493888855	47	34.066666	8.485021	58.0	17.0	34.06666666666667	8.485019478796472	1022	49083
34.084359884262085	48	40.346153	10.851949	76.0	25.0	40.34615384615385	10.851948806523568	1049	50132
34.75348496437073	49	35.724136	10.009983	66.0	23.0	35.724137931034484	10.00998312625309	1036	51168
35.36479187011719	50	43.869564	19.603249	102.0	22.0	43.869565217391305	19.603248062338363	1009	52177
35.96327590942383	51	42.333332	13.2151	92.0	25.0	42.333333333333336	13.215100789963309	1016	53193
36.61704397201538	52	40.6	10.233279	66.0	24.0	40.6	10.233279044372825	1015	54208
37.2437059879303	53	41.04	10.901302	74.0	24.0	41.04	10.901302674451342	1026	55234
37.89512085914612	54	42.875	10.794723	63.0	24.0	42.875	10.794722861966706	1029	56263
