Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.095257043838501	0	20.816326	9.345245	45.0	9.0	20.816326530612244	9.345245368390206	1020	1020
1.7470219135284424	1	26.81579	14.167894	83.0	9.0	26.81578947368421	14.167894140511189	1019	2039
2.2468528747558594	2	27.324324	12.764084	65.0	12.0	27.324324324324323	12.764084015693355	1011	3050
2.7652409076690674	3	37.148148	22.961649	124.0	10.0	37.148148148148145	22.96164870790988	1003	4053
3.294240951538086	4	44.416668	26.286745	122.0	11.0	44.416666666666664	26.28674676629947	1066	5119
3.768805980682373	5	33.933334	14.642252	87.0	16.0	33.93333333333333	14.64225240717956	1018	6137
4.290341854095459	6	43.6	18.106352	90.0	15.0	43.6	18.106352476410038	1090	7227
4.830760955810547	7	60.666668	29.762018	114.0	17.0	60.666666666666664	29.76201904739962	1092	8319
5.333966016769409	8	45.863636	22.279823	102.0	16.0	45.86363636363637	22.27982261751131	1009	9328
5.8418378829956055	9	51.45	22.062357	105.0	22.0	51.45	22.06235481538632	1029	10357
6.3893818855285645	10	54.210526	24.816334	125.0	24.0	54.21052631578947	24.81633364364014	1030	11387
6.927080869674683	11	74.0	32.830734	135.0	17.0	74.0	32.83073472917021	1036	12423
7.456065893173218	12	60.35294	38.112743	200.0	29.0	60.35294117647059	38.11274478280058	1026	13449
7.930632829666138	13	78.23077	33.61811	149.0	25.0	78.23076923076923	33.61811289755716	1017	14466
8.279227018356323	14	74.42857	30.434273	136.0	34.0	74.42857142857143	30.434271766532934	1042	15508
8.647032976150513	15	83.84615	21.604296	125.0	43.0	83.84615384615384	21.604294992667025	1090	16598
8.996357917785645	16	80.07692	37.47504	154.0	28.0	80.07692307692308	37.475041003644705	1041	17639
9.355313062667847	17	88.666664	42.75187	190.0	35.0	88.66666666666667	42.75186805535194	1064	18703
9.716434955596924	18	88.75	43.65609	155.0	24.0	88.75	43.65608968593805	1065	19768
10.06111192703247	19	103.6	31.850273	151.0	46.0	103.6	31.8502747240899	1036	20804
10.513404846191406	20	99.454544	47.746227	177.0	26.0	99.45454545454545	47.74623000131888	1094	21898
10.992506980895996	21	126.0	37.755795	200.0	54.0	126.0	37.75579425730572	1008	22906
11.455549001693726	22	118.22222	42.68952	197.0	41.0	118.22222222222223	42.689519342906586	1064	23970
11.83095383644104	23	139.375	40.47511	200.0	81.0	139.375	40.47510809127012	1115	25085
12.188333988189697	24	95.181816	38.73645	190.0	37.0	95.18181818181819	38.736447910129996	1047	26132
12.553179025650024	25	134.5	32.729958	200.0	98.0	134.5	32.72995569810628	1076	27208
12.906137943267822	26	129.5	40.24922	192.0	66.0	129.5	40.24922359499622	1036	28244
13.284284830093384	27	118.44444	30.79001	193.0	83.0	118.44444444444444	30.79000960308432	1066	29310
13.689142942428589	28	144.5	52.84411	200.0	40.0	144.5	52.8441103624614	1156	30466
14.0745689868927	29	108.9	35.90947	200.0	69.0	108.9	35.909469503182585	1089	31555
14.463862895965576	30	117.111115	50.62815	200.0	28.0	117.11111111111111	50.62815300347436	1054	32609
14.811593055725098	31	116.55556	44.684353	200.0	56.0	116.55555555555556	44.6843524964242	1049	33658
15.292284965515137	32	122.77778	30.14328	187.0	91.0	122.77777777777777	30.14327925011838	1105	34763
15.768259048461914	33	120.888885	21.408434	173.0	98.0	120.88888888888889	21.40843262955794	1088	35851
16.14455795288086	34	119.111115	39.967888	200.0	67.0	119.11111111111111	39.967888345088134	1072	36923
16.74059295654297	35	132.66667	42.463055	200.0	63.0	132.66666666666666	42.46305583811781	1194	38117
17.317641973495483	36	157.57143	35.427418	200.0	105.0	157.57142857142858	35.42741933610641	1103	39220
17.861536979675293	37	181.33333	27.493433	200.0	123.0	181.33333333333334	27.493433559468137	1088	40308
18.20383596420288	38	144.85715	36.67786	200.0	89.0	144.85714285714286	36.67785852694305	1014	41322
18.580649852752686	39	182.83333	28.696205	200.0	122.0	182.83333333333334	28.696205711247302	1097	42419
19.122899055480957	40	141.5	58.429443	200.0	27.0	141.5	58.42944463196617	1132	43551
19.630204916000366	41	179.0	24.269321	200.0	138.0	179.0	24.269322199023193	1074	44625
20.166728973388672	42	186.16667	30.932272	200.0	117.0	186.16666666666666	30.93227368874709	1117	45742
20.703389883041382	43	178.33333	22.246098	200.0	147.0	178.33333333333334	22.246098284618114	1070	46812
21.25541400909424	44	184.83333	33.913696	200.0	109.0	184.83333333333334	33.91369765874681	1109	47921
21.87640905380249	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	49121
22.45038104057312	46	182.66667	26.195845	200.0	132.0	182.66666666666666	26.195843605851334	1096	50217
23.07758402824402	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	51417
23.61827802658081	48	176.33333	34.300957	200.0	116.0	176.33333333333334	34.30095560703164	1058	52475
24.22666096687317	49	193.66667	14.161764	200.0	162.0	193.66666666666666	14.161763857498668	1162	53637
24.831265926361084	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	54837
25.441280841827393	51	199.16667	1.8633898	200.0	195.0	199.16666666666666	1.863389981249825	1195	56032
26.040601015090942	52	166.85715	29.86842	200.0	131.0	166.85714285714286	29.868418923330903	1168	57200
26.655532836914062	53	194.66667	11.484288	200.0	169.0	194.66666666666666	11.48428878463481	1168	58368
27.219332933425903	54	187.16667	28.696205	200.0	123.0	187.16666666666666	28.696205711247295	1123	59491
27.81002187728882	55	181.83333	19.768803	200.0	150.0	181.83333333333334	19.76880258274526	1091	60582
