Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.53434419631958	0	25.927462	14.1522045	85.0	8.0	25.927461139896373	14.152204547496808	5004	5004
4.656421184539795	1	26.935484	13.8302355	79.0	9.0	26.93548387096774	13.830235267759106	5010	10014
6.688091039657593	2	28.288136	13.878876	105.0	8.0	28.28813559322034	13.878875767481496	5007	15021
8.718325138092041	3	31.885351	17.111464	87.0	11.0	31.88535031847134	17.111462300888526	5006	20027
10.744708061218262	4	32.496773	17.55117	91.0	9.0	32.49677419354839	17.551169134313234	5037	25064
12.794219017028809	5	37.75373	20.898989	139.0	9.0	37.75373134328358	20.898988252010533	5059	30123
14.866152048110962	6	36.007195	23.123533	200.0	11.0	36.007194244604314	23.123533250121255	5005	35128
16.906825065612793	7	39.162792	21.372948	102.0	12.0	39.16279069767442	21.372949177712744	5052	40180
18.95244598388672	8	41.311474	21.869238	114.0	9.0	41.31147540983606	21.869239557121606	5040	45220
21.0729501247406	9	40.232	18.40745	108.0	11.0	40.232	18.40744892699692	5029	50249
23.176796197891235	10	45.054054	21.74249	127.0	10.0	45.054054054054056	21.742488746644874	5001	55250
25.267996072769165	11	45.49091	20.134434	121.0	13.0	45.49090909090909	20.13443249512701	5004	60254
27.403114080429077	12	44.651787	18.86025	105.0	13.0	44.651785714285715	18.860251958923605	5001	65255
29.457523107528687	13	47.895237	20.17869	124.0	15.0	47.89523809523809	20.178689281858396	5029	70284
31.606786012649536	14	51.7551	25.545103	144.0	13.0	51.755102040816325	25.54510265956171	5072	75356
33.76486396789551	15	50.49	21.788296	125.0	18.0	50.49	21.788297317596893	5049	80405
35.90762805938721	16	52.65625	24.206932	200.0	15.0	52.65625	24.2069326007551	5055	85460
38.09102916717529	17	54.526882	21.558418	118.0	13.0	54.526881720430104	21.558418457887043	5071	90531
40.170361042022705	18	55.644444	25.761433	167.0	13.0	55.644444444444446	25.761431598897826	5008	95539
42.276923179626465	19	58.0	25.882582	153.0	19.0	58.0	25.88258190322232	5046	100585
45.10094404220581	20	59.642857	28.144459	196.0	19.0	59.642857142857146	28.144458499279875	5010	105595
47.657591104507446	21	59.364704	24.376867	139.0	19.0	59.36470588235294	24.376868041274907	5046	110641
50.09434199333191	22	58.08046	24.977333	138.0	16.0	58.08045977011494	24.97733151166841	5053	115694
52.26967811584473	23	68.12162	27.704012	146.0	24.0	68.12162162162163	27.70401117542695	5041	120735
54.49300408363342	24	66.90667	32.9934	182.0	25.0	66.90666666666667	32.99340270754476	5018	125753
56.59424901008606	25	76.106064	38.644897	200.0	20.0	76.10606060606061	38.644898047313255	5023	130776
58.83141613006592	26	67.706665	31.699749	148.0	17.0	67.70666666666666	31.69974693204278	5078	135854
60.991793155670166	27	80.04762	40.74716	200.0	20.0	80.04761904761905	40.747160217119884	5043	140897
63.12932109832764	28	83.666664	46.439804	200.0	17.0	83.66666666666667	46.43980572262932	5020	145917
65.26546502113342	29	100.78432	48.481373	200.0	27.0	100.7843137254902	48.48137452165954	5140	151057
67.47850513458252	30	97.51923	47.903946	200.0	29.0	97.51923076923077	47.9039465150417	5071	156128
69.66066598892212	31	111.577774	47.700214	200.0	21.0	111.57777777777778	47.70021611359797	5021	161149
71.86009812355042	32	114.13636	42.647385	200.0	34.0	114.13636363636364	42.64738663478525	5022	166171
74.02505207061768	33	119.0	48.64824	200.0	24.0	119.0	48.64823905128219	5117	171288
76.2432610988617	34	118.95349	47.245502	200.0	38.0	118.95348837209302	47.245501072082945	5115	176403
78.54235219955444	35	114.47727	49.937912	200.0	22.0	114.47727272727273	49.93791082951437	5037	181440
80.71609711647034	36	131.71053	51.94932	200.0	18.0	131.71052631578948	51.94932140519098	5005	186445
83.02519917488098	37	137.27026	43.69343	200.0	42.0	137.27027027027026	43.6934336390515	5079	191524
85.23868107795715	38	150.91176	49.559452	200.0	27.0	150.91176470588235	49.559451907344595	5131	196655
87.4163429737091	39	136.16216	43.085407	200.0	49.0	136.16216216216216	43.08540451024618	5038	201693
89.6634271144867	40	152.87878	46.918858	200.0	47.0	152.87878787878788	46.91885811713251	5045	206738
91.99601602554321	41	155.75757	55.027832	200.0	19.0	155.75757575757575	55.02783334466202	5140	211878
94.20696711540222	42	174.89655	36.552605	200.0	81.0	174.89655172413794	36.552602461795836	5072	216950
96.44140815734863	43	164.80646	48.47774	200.0	46.0	164.80645161290323	48.47774305059918	5109	222059
98.69439315795898	44	175.86208	48.390457	200.0	21.0	175.86206896551724	48.390455127468265	5100	227159
101.02979898452759	45	177.7931	32.345528	200.0	100.0	177.79310344827587	32.34552605671842	5156	232315
103.22561717033386	46	186.48148	20.10596	200.0	134.0	186.4814814814815	20.10596073467945	5035	237350
105.49254703521729	47	175.13792	41.466	200.0	34.0	175.13793103448276	41.46600114421206	5079	242429
107.8136990070343	48	179.46428	37.267834	200.0	61.0	179.46428571428572	37.267835751927606	5025	247454
110.13448905944824	49	184.07143	29.772863	200.0	75.0	184.07142857142858	29.77286464866549	5154	252608
112.4232451915741	50	185.66667	21.066034	200.0	116.0	185.66666666666666	21.066033745766617	5013	257621
114.67882204055786	51	187.0	18.531256	200.0	141.0	187.0	18.53125487945723	5049	262670
117.08072519302368	52	170.33333	38.359993	200.0	58.0	170.33333333333334	38.3599907310845	5110	267780
119.30313611030579	53	194.15384	13.137417	200.0	146.0	194.15384615384616	13.137416640128734	5048	272828
121.69529104232788	54	186.85185	21.412535	200.0	131.0	186.85185185185185	21.412533027288454	5045	277873
