Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.30759596824646	0	17.413794	6.6046863	36.0	8.0	17.413793103448278	6.604686117887398	1010	1010
1.829901933670044	1	27.756756	18.00211	106.0	10.0	27.756756756756758	18.002110094645897	1027	2037
2.286313056945801	2	46.454544	20.636965	102.0	15.0	46.45454545454545	20.63696434848549	1022	3059
2.780241012573242	3	57.0	24.404486	108.0	26.0	57.0	24.404486213981663	1083	4142
3.2431180477142334	4	62.75	35.08828	179.0	35.0	62.75	35.088281519618484	1004	5146
3.6856930255889893	5	62.875	27.073685	137.0	28.0	62.875	27.073684178552426	1006	6152
4.147686004638672	6	67.26667	18.171286	106.0	44.0	67.26666666666667	18.171283816933673	1009	7161
4.630963087081909	7	72.21429	28.430815	154.0	29.0	72.21428571428571	28.430814699719665	1011	8172
5.06757116317749	8	78.69231	38.993855	200.0	48.0	78.6923076923077	38.9938547730174	1023	9195
5.498286008834839	9	71.92857	12.097605	94.0	52.0	71.92857142857143	12.097604755335931	1007	10202
5.931213140487671	10	63.6875	23.320374	120.0	36.0	63.6875	23.32037400536278	1019	11221
6.388888120651245	11	96.454544	43.195885	172.0	50.0	96.45454545454545	43.19588287696712	1061	12282
6.85028600692749	12	78.07692	28.094513	128.0	43.0	78.07692307692308	28.09451503671009	1015	13297
7.288916110992432	13	59.35294	16.813654	96.0	37.0	59.35294117647059	16.813654032889943	1009	14306
7.739948987960815	14	71.5	25.878149	147.0	38.0	71.5	25.878148531696997	1001	15307
8.212592124938965	15	85.75	27.940786	153.0	44.0	85.75	27.94078560098123	1029	16336
8.677657127380371	16	73.0	14.980941	98.0	51.0	73.0	14.980940271844469	1022	17358
9.133482933044434	17	67.13333	18.764742	115.0	42.0	67.13333333333334	18.764742352495958	1007	18365
9.596585035324097	18	68.333336	24.997778	139.0	46.0	68.33333333333333	24.997777679003566	1025	19390
10.045395135879517	19	71.78571	25.194042	121.0	41.0	71.78571428571429	25.194042865692822	1005	20395
10.506332159042358	20	78.46154	21.435469	130.0	45.0	78.46153846153847	21.43546803643038	1020	21415
10.959874153137207	21	59.294117	9.614723	74.0	41.0	59.294117647058826	9.614723426827963	1008	22423
11.434417963027954	22	67.0	17.553726	118.0	45.0	67.0	17.553727049642003	1005	23428
11.906254053115845	23	67.4	21.574059	127.0	41.0	67.4	21.574058496258882	1011	24439
12.418370008468628	24	65.6875	20.638916	107.0	35.0	65.6875	20.638915760039335	1051	25490
12.873566150665283	25	56.38889	12.124992	88.0	37.0	56.388888888888886	12.124992045307305	1015	26505
13.350845098495483	26	69.73333	27.164846	147.0	40.0	69.73333333333333	27.16484656479563	1046	27551
13.814464092254639	27	62.9375	10.102406	83.0	46.0	62.9375	10.102405344768146	1007	28558
14.364400148391724	28	78.28571	36.236187	175.0	37.0	78.28571428571429	36.23618667147243	1096	29654
14.90987515449524	29	58.11111	24.108294	123.0	36.0	58.111111111111114	24.108294766391293	1046	30700
15.405001163482666	30	58.27778	25.370161	124.0	34.0	58.27777777777778	25.37016085341981	1049	31749
15.8632071018219	31	56.0	17.632042	97.0	34.0	56.0	17.632041540584257	1008	32757
16.34410810470581	32	55.05263	19.90629	120.0	32.0	55.05263157894737	19.906290156923625	1046	33803
16.930607080459595	33	56.666668	21.825062	103.0	33.0	56.666666666666664	21.82506204649447	1020	34823
17.545513153076172	34	55.736843	23.608297	113.0	30.0	55.73684210526316	23.608299399872422	1059	35882
18.121546030044556	35	52.5	24.288887	112.0	31.0	52.5	24.288886347463524	1050	36932
18.72195315361023	36	62.75	34.068863	157.0	33.0	62.75	34.06886408438062	1004	37936
19.336806058883667	37	48.090908	13.446557	82.0	31.0	48.09090909090909	13.446557825531853	1058	38994
19.983726978302002	38	55.61111	18.430468	92.0	31.0	55.611111111111114	18.430466591094	1001	39995
20.582545042037964	39	52.736843	20.834793	115.0	31.0	52.73684210526316	20.834794039281498	1002	40997
21.230375051498413	40	52.4	15.596153	91.0	33.0	52.4	15.596153371905523	1048	42045
21.8120059967041	41	56.166668	30.791862	157.0	33.0	56.166666666666664	30.79186400478037	1011	43056
22.416730165481567	42	56.555557	16.94836	102.0	37.0	56.55555555555556	16.94836020328359	1018	44074
22.93911099433899	43	50.65	15.275061	87.0	36.0	50.65	15.275061374672116	1013	45087
23.503021955490112	44	58.38889	18.859535	113.0	37.0	58.388888888888886	18.859536016706034	1051	46138
24.036772966384888	45	68.13333	21.80479	113.0	37.0	68.13333333333334	21.804790503210274	1022	47160
24.58110213279724	46	71.64286	25.549973	122.0	45.0	71.64285714285714	25.54997104515313	1003	48163
25.16706609725952	47	67.0	20.982533	107.0	48.0	67.0	20.98253241786288	1005	49168
